category,lat,lon
school,52.7312892,27.4486532
shop_grocery,52.5292278,24.9052821
cafe,52.5331818,24.8977382
shop_grocery,52.5321981,24.8989153
school,52.1354782,23.9887964
shop_grocery,52.1328481,23.9886501
shop_grocery,52.1654995,23.8689489
school,53.7023722,23.8108803
shop_grocery,52.4457746,28.1659735
bank,53.8984490,27.5430192
shop_grocery,52.4521149,31.0228008
shop_grocery,52.4691434,31.0371743
fap,52.4669340,25.1742593
shop_grocery,54.5737347,30.6829642
school,53.7041108,30.5081776
cafe,53.5350255,25.4983522
school,53.8242570,27.5235722
shop_grocery,53.8234027,27.5190437
cafe,53.4547867,24.2591435
shop_grocery,53.4546703,24.2593772
shop_grocery,53.4542473,24.2627039
school,54.2907885,30.9774327
fap,54.2877833,30.9955522
school,53.0999573,25.3138374
school,52.7139343,25.3302616
shop_grocery,52.3523495,28.6680643
school,53.1470495,24.8167528
shop_grocery,53.6166901,29.4483946
school,53.9393671,27.4145452
school,52.4731233,24.9955330
shop_grocery,54.1077153,29.2132330
post_office,54.1054267,29.2104363
shop_grocery,54.1044179,29.2081162
cafe,53.9673103,27.4306866
sports_centre,53.9673530,27.4305328
shop_grocery,53.9669589,27.4312668
school,54.0049280,27.2904727
fap,53.9995621,27.2958629
cafe,53.9661935,27.4254840
sports_centre,53.9666290,27.4269967
shop_grocery,54.1485744,27.1002946
fap,52.3737347,30.3464092
shop_grocery,52.3643015,30.5167756
shop_grocery,55.1269795,30.1357730
restaurant,55.4099937,28.5658849
pool,54.1926856,27.2418878
shop_grocery,52.2170555,30.5457373
post_office,52.9032143,30.0395554
school,52.9033145,30.0400731
shop_grocery,52.9053464,30.0374271
school,55.0856820,30.1581270
shop_grocery,52.5178489,30.0917325
shop_grocery,52.9625341,27.1888804
shop_grocery,52.6103917,25.0970004
shop_grocery,52.6077930,25.0770261
shop_grocery,53.5592258,24.2313112
shop_grocery,53.3957390,28.2176506
shop_grocery,52.5508054,27.0348975
shop_grocery,53.6553822,30.9344475
shop_grocery,54.9650556,29.3922499
shop_grocery,52.3203769,30.2967401
fap,55.3955804,28.8312762
post_office,52.5254402,27.1378724
school,52.5258865,27.1384221
shop_grocery,54.5216740,30.3726004
school,52.1006426,23.7374821
fap,52.1045560,23.8082867
shop_grocery,53.5780774,28.9370727
bank,52.8530895,27.1715824
shop_grocery,52.8539873,27.1775453
fap,52.8596326,27.1490555
shop_grocery,52.3748417,30.3830470
post_office,53.1401546,28.0509826
shop_grocery,52.2221501,27.4644325
shop_grocery,52.2171820,27.4712111
shop_grocery,52.4033453,28.5584578
school,54.5034568,30.4428982
school,54.5007949,30.4025970
school,54.5040643,30.3718111
school,54.5174385,30.3712770
school,54.5236026,30.3693679
shop_grocery,54.7160179,25.7438103
fap,53.8201997,26.6742193
shop_grocery,53.8175878,26.6796428
shop_grocery,53.8176480,26.6789883
shop_grocery,53.8706448,26.9545681
shop_grocery,53.9135105,27.0922557
fap,53.9120728,27.0936209
post_office,53.9124462,27.0937452
school,52.9033416,24.0243027
post_office,52.9078583,24.0307936
shop_grocery,52.3487584,25.6240881
shop_grocery,52.3516300,25.6085494
shop_grocery,52.3523399,25.6086714
shop_grocery,52.3635176,25.6003954
school,52.3488118,25.6057579
shop_grocery,54.2273775,26.7077414
school,53.1983383,26.1430202
cafe,52.0884031,23.7153519
school,52.9782130,26.7121012
school,53.6965119,26.5648717
shop_grocery,54.1201685,28.6802186
school,54.1178010,28.6746973
cafe,51.9247907,29.2585352
shop_grocery,53.8900172,26.7321237
school,53.8888708,26.7473666
shop_grocery,54.0957391,28.3593575
shop_grocery,54.6263821,27.3727157
shop_grocery,53.5276785,30.5336183
school,53.5247064,30.5336371
shop_grocery,53.5228583,30.5312794
shop_grocery,54.0353743,26.6774011
post_office,52.5472559,28.3255486
shop_grocery,54.1507444,28.4119045
shop_grocery,52.2625327,26.8004769
shop_grocery,52.2637335,26.8013513
shop_grocery,52.2609881,26.8011532
shop_grocery,52.2561008,26.7968460
shop_grocery,52.2572496,26.7902510
shop_grocery,52.2553010,26.8051823
school,52.2595149,26.7935520
school,52.2554500,26.7940823
fap,52.2546422,26.7993308
shop_grocery,52.2475181,26.7887896
sports_centre,52.2468172,26.8039234
sports_centre,53.6037932,25.8269248
sports_centre,53.6039529,25.8262464
school,53.6016956,25.8219577
school,53.6028288,25.8226631
bank,53.5971751,25.8267045
shop_grocery,52.2415018,26.8014556
school,52.2433570,26.8005763
shop_grocery,52.2390847,26.7971939
shop_grocery,55.1819641,30.0200173
shop_grocery,52.2545520,26.8137042
school,55.2009531,30.2020517
shop_grocery,52.2540126,29.8275411
shop_grocery,52.2535037,29.8275151
post_office,52.2524671,29.8271794
fap,52.2509610,29.8286529
fap,52.2513200,29.8298828
shop_grocery,52.2513439,29.8275543
school,52.2496833,29.8255826
shop_grocery,52.2415980,26.8138011
fap,52.2406285,26.8098464
shop_grocery,52.2550553,26.8325435
shop_grocery,52.2449632,26.8443087
school,52.2482415,29.8272700
sports_centre,52.1929649,24.2198017
shop_grocery,55.3852356,28.6474007
post_office,55.7217771,27.5645189
restaurant,52.2503363,29.8225307
shop_grocery,53.1910328,30.8701286
shop_grocery,53.1972067,30.8714796
fap,53.1914822,30.8716750
fap,54.3271623,30.3102868
shop_grocery,53.7129727,25.9269887
shop_grocery,52.9466395,26.9978244
shop_grocery,55.5670554,27.5450967
shop_grocery,55.7385381,27.7946072
cafe,52.7706685,27.5320732
school,52.7698619,27.5313628
fap,52.7679494,27.5297688
sports_centre,52.7685190,27.5257401
shop_grocery,53.0451375,28.1175586
shop_grocery,54.5206703,26.5700496
shop_grocery,53.5844555,25.8011317
sports_centre,52.0435948,29.2847523
sports_centre,52.0437746,29.2838484
cafe,52.0483490,29.2741913
shop_grocery,54.2968702,26.8462926
school,52.0470529,25.6198231
shop_grocery,52.1384567,29.3181942
cafe,53.0348327,28.2829344
shop_grocery,53.1632508,24.4615094
shop_grocery,53.4185128,24.5462192
shop_grocery,53.4184682,24.5458136
station,53.9100810,27.6507484
school,52.0965132,23.7260327
shop_grocery,54.1244278,30.2745995
school,52.0412194,29.2775250
shop_grocery,55.5664072,28.3905762
shop_grocery,52.9838995,25.1949936
pool,52.1157694,28.1605068
shop_grocery,53.8695493,25.6897576
school,53.8691396,25.6879207
shop_grocery,53.8835094,24.1338731
school,53.7036332,23.8514081
school,53.6964478,23.8119286
shop_grocery,52.7794941,27.5405253
school,53.9005056,25.3146202
school,53.8950398,25.2768203
school,53.1905519,30.8704542
school,53.4487673,26.7326398
shop_grocery,54.2010885,28.4740832
shop_grocery,54.4572651,26.8488544
school,53.7015296,23.7984086
shop_grocery,53.1410847,25.2755158
cafe,53.8524715,25.3387436
shop_grocery,52.5245955,27.1377904
shop_grocery,53.8402305,27.6365662
cafe,53.9824703,27.0323591
school,52.0277842,29.2073524
school,53.5061137,25.6183055
shop_grocery,53.9230387,27.4451756
school,52.0546848,29.1803211
cafe,52.7776589,27.4997767
shop_grocery,52.8536758,27.4774456
cafe,53.9051829,27.4573663
shop_grocery,53.7385158,27.5057766
shop_grocery,52.4966157,25.0384589
shop_grocery,53.5204664,28.1012812
fap,53.9340300,27.5992007
fap,52.9789262,24.7689718
school,52.6944689,25.2287078
school,53.0749945,24.8935121
shop_grocery,52.2632158,26.8894431
school,53.0672189,24.7702458
shop_grocery,55.6425198,29.8587464
school,53.0896423,30.7825730
shop_grocery,53.0909470,30.7811729
shop_grocery,52.6396157,29.7332875
shop_grocery,52.5664251,25.1339277
shop_grocery,52.7550653,25.0776946
school,53.1609115,24.8133945
post_office,52.8067589,24.9232272
shop_grocery,53.1562770,29.2357226
shop_grocery,53.1474217,29.2266395
shop_grocery,53.3346132,25.8456679
shop_grocery,53.0475697,24.9150750
shop_grocery,52.5382738,29.5240329
sports_centre,53.9047731,27.4727485
shop_grocery,52.2494145,26.9123779
shop_grocery,52.7791513,27.4814793
school,54.0256430,28.0961421
cafe,53.9636924,27.6246941
bank,53.9635129,27.6242398
cafe,53.9640850,27.6242662
shop_grocery,54.2969801,26.8502940
shop_grocery,52.3157577,25.5904058
shop_grocery,52.3158287,25.6011508
school,52.3166792,25.6066914
fap,53.1995084,30.5604408
pool,53.9817042,27.4412771
pool,53.9826065,27.4378088
shop_grocery,55.3469873,28.3299147
shop_grocery,55.1260819,30.4244350
shop_grocery,52.2086865,27.2585567
school,52.2136655,27.2535860
school,54.0234643,27.4334196
shop_grocery,52.4575389,24.9702826
shop_grocery,52.5190609,24.9607293
shop_grocery,52.5212907,24.9569877
shop_grocery,52.2152972,27.2532893
school,53.7047278,28.4373244
shop_grocery,52.2208985,27.2465558
fap,55.3484642,29.3034082
fap,52.3673239,29.4577393
shop_grocery,53.0324237,28.2627871
shop_grocery,53.5885179,28.1048611
shop_grocery,51.7913063,24.0717569
shop_grocery,55.1736168,30.2555693
shop_grocery,55.4545520,29.0655877
shop_grocery,53.8038871,28.8705436
shop_grocery,53.8034744,28.8724118
school,52.2452577,26.8146409
fap,52.2461970,26.8193777
fap,55.6424768,27.0206756
post_office,55.2627973,28.0098486
shop_grocery,55.2603967,28.0082545
shop_grocery,52.4822116,24.9605915
school,52.2534610,26.8999784
fap,52.2507350,26.8172898
school,52.2513901,26.8287876
school,52.2498319,26.8493559
fap,52.2412278,26.8093991
school,52.2264236,26.9271570
sports_centre,53.9264201,27.5359578
shop_grocery,52.8821317,26.8505730
shop_grocery,53.5092996,28.1318470
shop_grocery,53.8300792,27.3313166
fap,52.1338501,25.5384339
school,52.1436630,25.5238719
shop_grocery,55.4095329,30.7145964
post_office,53.4037592,23.7638084
shop_grocery,53.7128117,31.7267026
school,53.3248360,23.8196215
school,53.7111192,31.7214860
shop_grocery,55.7629706,27.9378217
shop_grocery,54.0954122,28.3025067
cafe,54.0969787,28.3005929
school,53.7805515,23.7821970
shop_grocery,53.7804073,23.7844911
school,53.9397543,28.4139072
shop_grocery,55.3652780,30.5138062
shop_grocery,54.2977747,26.8705378
shop_grocery,53.1398414,24.4183918
shop_grocery,53.5592044,27.8347774
school,52.5402439,24.9752846
shop_grocery,52.5466968,24.9742217
post_office,53.8638091,23.6215038
shop_grocery,54.1043356,28.3646781
school,54.2424346,28.5149449
school,53.8125763,23.8516080
school,52.8309415,24.3456924
school,52.9417163,24.3689410
school,55.6413808,27.0316041
ice_rink,55.6196116,27.6324445
shop_grocery,55.6195848,27.6206392
shop_grocery,54.2003924,27.2435404
cafe,54.2058038,28.4823357
shop_grocery,55.6266142,27.6206583
school,53.6034942,25.3793514
school,53.6008789,24.9814268
shop_grocery,53.5088855,27.2793207
shop_grocery,53.5024697,27.2465696
shop_grocery,53.4931443,27.2454861
post_office,53.4926683,27.2468209
shop_grocery,53.5970569,24.9805069
school,53.8870751,28.3769641
fap,53.8836837,28.3699414
shop_grocery,52.5346224,24.9794744
shop_grocery,53.3778900,30.5138396
school,53.3691227,25.2499777
fap,54.2742605,28.4834027
cafe,55.0746728,29.5748587
fap,52.7926764,27.9753079
cafe,53.1490529,24.8159099
school,53.2160446,24.7304821
shop_grocery,54.2647735,30.9899518
sports_centre,52.9505826,27.8964035
shop_grocery,52.9118594,30.0385976
ice_rink,53.6375553,23.8626863
school,53.2669567,24.6841819
pool,54.2532496,27.0205191
post_office,55.7886394,27.4546113
sports_centre,53.9452099,27.6526137
fap,52.8983006,30.0295740
bank,53.6218408,23.8659808
post_office,53.6219167,23.8658558
sports_centre,52.9090719,30.0524875
shop_grocery,55.5642803,28.3945417
school,53.8458296,27.4790854
school,52.5260660,24.8958833
sports_centre,53.8494780,27.4823921
shop_grocery,52.0671169,27.7537347
shop_grocery,54.1527374,26.9203913
post_office,54.1529896,26.9204168
school,53.6620351,23.8422015
cafe,53.5373556,31.3330583
fap,53.5937089,25.8167273
fap,53.5935368,25.8163457
restaurant,54.3096777,26.8439151
shop_grocery,52.7886205,25.5351877
sports_centre,53.7505844,24.2131181
fap,53.2564271,29.4790311
school,54.4210161,26.8102765
fap,53.0101615,25.3445336
post_office,52.8804237,26.8650756
shop_grocery,53.0822326,27.0173959
shop_grocery,53.0708966,26.9901949
school,52.5382976,24.9819419
shop_grocery,53.0648762,25.0381881
school,53.0731027,25.0128275
shop_grocery,52.7288005,26.9637826
shop_grocery,52.5143338,26.7969666
post_office,52.3671540,23.3761000
cafe,52.3137251,24.8155516
shop_grocery,52.3132054,24.8158347
shop_grocery,52.3132183,24.8164424
post_office,52.3136229,24.8168427
school,52.4264419,24.8920101
school,52.4355788,24.8425260
shop_grocery,52.4686137,24.9178381
fap,53.6999743,25.1070439
shop_grocery,52.7873726,27.5385976
shop_grocery,55.4905671,28.7907082
fap,53.5067323,27.2791720
post_office,53.0660692,25.0235379
shop_grocery,52.5406403,26.5740203
school,53.5010580,24.0625718
school,52.5354828,26.5956172
school,52.4608112,26.7902097
shop_grocery,52.4595432,26.7883205
cafe,54.4693522,25.9080227
school,52.0165714,27.5430386
shop_grocery,53.5849357,27.6668641
school,52.6387568,24.5853987
shop_grocery,52.6361442,24.5832723
shop_grocery,54.3064670,26.8449986
shop_grocery,53.2733062,24.6826441
shop_grocery,55.4817865,28.8246240
shop_grocery,54.0041628,27.2644972
shop_grocery,52.5960565,24.8151247
shop_grocery,52.5832126,24.8626411
fap,52.5797498,24.8580238
shop_grocery,53.9413735,27.7288357
shop_grocery,53.9264336,27.7533612
school,52.5588828,24.7754118
shop_grocery,52.5461364,24.8456917
school,52.6106478,25.0825971
shop_grocery,52.3985336,31.3374394
school,53.2520631,26.1741493
shop_grocery,53.9787230,30.4618236
shop_grocery,53.9787143,30.4602411
post_office,54.1608133,29.7615552
shop_grocery,54.1605027,29.7615771
shop_grocery,54.2806818,28.7712608
shop_grocery,54.2781457,28.7698325
cafe,54.2907227,28.7647396
shop_grocery,52.5035320,31.0350157
shop_grocery,51.9286587,26.4024254
shop_grocery,53.6100970,28.9737743
shop_grocery,53.6135826,28.9731641
post_office,53.6195132,28.9141407
shop_grocery,53.6227539,28.9107880
shop_grocery,52.4820326,24.7018293
school,52.4886930,24.7010261
school,52.4870695,24.6984431
post_office,55.8900194,28.6073536
shop_grocery,55.8898851,28.6076163
shop_grocery,55.3565033,27.4848881
shop_grocery,52.4474629,24.8119264
restaurant,53.9542781,28.0717909
shop_grocery,52.8282240,24.3519436
sports_centre,52.4006956,31.3280511
shop_grocery,52.9853307,24.3904826
shop_grocery,52.8333252,24.5234531
school,52.8074556,24.9271792
shop_grocery,52.8547353,24.6142379
post_office,52.8554431,24.6163086
post_office,53.6283414,23.8538368
shop_grocery,52.9062639,24.0329753
shop_grocery,52.7563667,25.0174246
shop_grocery,52.8357654,24.8478824
shop_grocery,52.8227069,25.1400165
pool,53.6741825,23.8320947
shop_grocery,53.0434648,29.5166035
shop_grocery,52.2433750,26.8049999
shop_grocery,52.8905036,30.0354818
shop_grocery,54.3578789,27.6512271
shop_grocery,54.0742200,28.5601455
shop_grocery,52.2269559,30.3192098
fap,52.2537764,26.7916026
shop_grocery,52.2534664,26.7959600
bank,52.2557817,26.7967744
school,53.1608715,24.7884661
shop_grocery,52.2589220,26.7860220
shop_grocery,52.2532500,26.7766921
shop_grocery,54.6645890,26.2147933
shop_grocery,54.0084230,27.2630428
school,52.2533508,26.8019880
fap,53.4874164,26.7475655
shop_grocery,52.2471768,26.8001602
shop_grocery,52.2445526,26.8051255
shop_grocery,52.2432083,26.8037254
shop_grocery,52.2456534,26.8476063
shop_grocery,52.2590107,26.8198280
shop_grocery,54.1187545,27.5940394
sports_centre,52.4372274,31.0135792
shop_grocery,52.3911486,26.7522091
shop_grocery,52.3890193,26.7589303
pool,54.0439873,27.2208402
school,52.2116116,23.7416505
post_office,55.8126299,27.0431873
cafe,52.7966706,27.5446388
school,51.7909104,28.3280928
sports_centre,55.1176385,26.8827421
school,55.7121070,28.0846569
school,53.7208441,24.9849749
shop_grocery,53.8373495,27.6415508
school,54.0788922,25.2860802
shop_grocery,54.1147000,29.3217161
school,54.0400855,25.4086196
school,53.3219757,24.6840101
school,53.2875512,24.3978775
shop_grocery,55.1591647,30.1425440
school,52.9832001,30.1527211
school,55.4445389,30.1348945
school,55.8356204,29.9883199
school,55.6743085,29.9850288
shop_grocery,53.6907529,24.9895575
restaurant,53.8002539,25.1696172
shop_grocery,51.8251234,26.7231944
shop_grocery,51.9254767,26.6740836
shop_grocery,51.9196954,26.6802362
school,51.8563724,26.8838024
shop_grocery,51.8483868,26.9171610
shop_grocery,53.9357156,27.6860113
post_office,55.0488791,26.3097972
shop_grocery,55.6703365,28.3306616
school,55.0482484,26.3159980
school,51.8263792,26.8317246
shop_grocery,54.0152795,31.6986970
school,53.6574137,23.7800084
school,53.6954140,23.8152878
school,53.7070988,23.8020894
school,53.6961569,23.8256233
school,53.6901998,23.8425516
school,53.6841242,23.8547854
school,53.6820389,23.8386729
school,53.6724004,23.8470202
school,53.6785291,23.8544561
school,53.6736905,23.8077344
school,53.6720676,23.7683844
school,53.6923805,23.8046354
school,53.6935777,23.8034683
shop_grocery,51.8710428,26.4971378
shop_grocery,51.8644279,26.4699872
shop_grocery,55.2070825,30.2049284
shop_grocery,54.2403233,28.5567965
shop_grocery,54.2403693,28.5575094
shop_grocery,52.1116316,23.7559138
shop_grocery,53.0881052,24.4077126
shop_grocery,55.0406851,26.3121822
cafe,53.2856942,32.0787775
shop_grocery,54.2848999,30.9916810
cafe,55.8882408,28.6061580
shop_grocery,53.7952893,30.1986992
cafe,53.7949945,30.1982789
shop_grocery,52.9939928,25.9555190
shop_grocery,52.7327318,25.2628272
shop_grocery,55.0496174,26.3113950
shop_grocery,52.6318220,24.3213050
fap,52.5330864,30.9104158
cafe,53.6741345,23.8281178
shop_grocery,53.7731529,30.2385462
school,52.4578327,30.9963282
school,52.4489475,31.0174125
shop_grocery,52.4423108,31.0807693
school,52.3514905,31.2612920
fap,54.6091138,25.9802756
school,53.1464204,26.6863069
school,53.9135370,27.5787103
school,53.4853913,27.2524480
cafe,52.7938329,27.5426805
cafe,52.7941597,27.5426691
cafe,51.7898628,24.0720925
shop_grocery,55.0448779,29.4705683
sports_centre,53.9436360,27.4580760
fap,53.2433871,32.1385441
post_office,53.7819657,30.1874743
school,55.7676041,27.9277144
shop_grocery,52.6755898,29.2525021
cafe,53.6841242,23.8379838
school,53.1534428,29.1990254
shop_grocery,53.8357366,27.5719655
school,53.2755429,29.2446508
school,53.6050322,24.0834910
fap,55.1502688,27.0927063
school,53.4829681,29.3414487
school,52.6258343,26.5158795
shop_grocery,53.0037180,27.5675975
cafe,53.0039595,27.5674336
shop_grocery,54.0493508,27.3895874
cafe,52.5351167,30.9159936
shop_grocery,52.5352342,30.9158715
ice_rink,52.5311500,30.9126040
sports_centre,52.5316118,30.9112702
shop_grocery,54.8824561,28.7165902
shop_grocery,52.9085790,28.1573213
school,53.5398707,28.8300333
school,54.1450334,28.3012211
shop_grocery,54.8834904,28.7151196
shop_grocery,54.8836220,28.7152117
shop_grocery,54.8837117,28.7151657
school,54.8855026,28.7145966
school,54.8856076,28.6971402
school,54.8859526,28.6900391
school,54.8844169,28.6857899
shop_grocery,54.8825032,28.7083970
fap,54.8952907,28.7132858
school,51.7436088,23.5999025
cafe,51.7472008,23.5934951
shop_grocery,52.8244908,27.3929739
post_office,52.8240727,27.3901778
shop_grocery,52.8235242,27.3880694
school,54.5720523,30.4481792
school,52.1975382,23.5843267
cafe,53.9432498,27.7075637
school,52.7037319,25.1433478
school,51.9586272,26.5659285
school,51.9691632,25.0342407
school,53.8507329,31.2196012
school,52.9128488,30.3199857
