territory_id,scenario,jumpoff,year,pop,q10,q90
r-vietkauski,optimistic,official,2075,11194,,
r-vilejski,base,official,2026,44805,,
r-vilejski,base,official,2031,40570,,
r-vilejski,base,official,2036,36413,,
r-vilejski,base,official,2041,32226,,
r-vilejski,base,official,2046,28237,,
r-vilejski,base,official,2051,24475,,
r-vilejski,base,official,2056,21046,,
r-vilejski,base,official,2061,17875,,
r-vilejski,base,official,2066,15034,,
r-vilejski,base,official,2071,12439,,
r-vilejski,base,official,2075,10627,,
r-vilejski,negative,official,2026,44805,,
r-vilejski,negative,official,2031,39587,,
r-vilejski,negative,official,2036,34514,,
r-vilejski,negative,official,2041,29703,,
r-vilejski,negative,official,2046,25260,,
r-vilejski,negative,official,2051,21171,,
r-vilejski,negative,official,2056,17664,,
r-vilejski,negative,official,2061,14489,,
r-vilejski,negative,official,2066,11745,,
r-vilejski,negative,official,2071,9308,,
r-vilejski,negative,official,2075,7684,,
r-vilejski,optimistic,official,2026,44805,,
r-vilejski,optimistic,official,2031,40758,,
r-vilejski,optimistic,official,2036,36859,,
r-vilejski,optimistic,official,2041,33098,,
r-vilejski,optimistic,official,2046,29515,,
r-vilejski,optimistic,official,2051,26095,,
r-vilejski,optimistic,official,2056,22911,,
r-vilejski,optimistic,official,2061,19880,,
r-vilejski,optimistic,official,2066,17097,,
r-vilejski,optimistic,official,2071,14509,,
r-vilejski,optimistic,official,2075,12667,,
r-voranauski,base,official,2026,19813,,
r-voranauski,base,official,2031,17748,,
r-voranauski,base,official,2036,15974,,
r-voranauski,base,official,2041,14328,,
r-voranauski,base,official,2046,12799,,
r-voranauski,base,official,2051,11336,,
r-voranauski,base,official,2056,10018,,
r-voranauski,base,official,2061,8812,,
r-voranauski,base,official,2066,7789,,
r-voranauski,base,official,2071,6862,,
r-voranauski,base,official,2075,6245,,
r-voranauski,negative,official,2026,19813,,
r-voranauski,negative,official,2031,17391,,
r-voranauski,negative,official,2036,15248,,
r-voranauski,negative,official,2041,13323,,
r-voranauski,negative,official,2046,11565,,
r-voranauski,negative,official,2051,9931,,
r-voranauski,negative,official,2056,8505,,
r-voranauski,negative,official,2061,7229,,
r-voranauski,negative,official,2066,6138,,
r-voranauski,negative,official,2071,5178,,
r-voranauski,negative,official,2075,4533,,
r-voranauski,optimistic,official,2026,19813,,
r-voranauski,optimistic,official,2031,17817,,
r-voranauski,optimistic,official,2036,16155,,
r-voranauski,optimistic,official,2041,14695,,
r-voranauski,optimistic,official,2046,13359,,
r-voranauski,optimistic,official,2051,12072,,
r-voranauski,optimistic,official,2056,10896,,
r-voranauski,optimistic,official,2061,9799,,
r-voranauski,optimistic,official,2066,8873,,
r-voranauski,optimistic,official,2071,8038,,
r-voranauski,optimistic,official,2075,7496,,
r-zelvienski,base,official,2026,12072,,
r-zelvienski,base,official,2031,10613,,
r-zelvienski,base,official,2036,9331,,
r-zelvienski,base,official,2041,8164,,
r-zelvienski,base,official,2046,7141,,
r-zelvienski,base,official,2051,6183,,
r-zelvienski,base,official,2056,5367,,
r-zelvienski,base,official,2061,4631,,
r-zelvienski,base,official,2066,4048,,
r-zelvienski,base,official,2071,3516,,
r-zelvienski,base,official,2075,3175,,
r-zelvienski,negative,official,2026,12072,,
r-zelvienski,negative,official,2031,10405,,
r-zelvienski,negative,official,2036,8917,,
r-zelvienski,negative,official,2041,7597,,
r-zelvienski,negative,official,2046,6458,,
r-zelvienski,negative,official,2051,5416,,
r-zelvienski,negative,official,2056,4559,,
r-zelvienski,negative,official,2061,3802,,
r-zelvienski,negative,official,2066,3202,,
r-zelvienski,negative,official,2071,2668,,
r-zelvienski,negative,official,2075,2321,,
r-zelvienski,optimistic,official,2026,12072,,
r-zelvienski,optimistic,official,2031,10655,,
r-zelvienski,optimistic,official,2036,9438,,
r-zelvienski,optimistic,official,2041,8373,,
r-zelvienski,optimistic,official,2046,7451,,
r-zelvienski,optimistic,official,2051,6578,,
r-zelvienski,optimistic,official,2056,5828,,
r-zelvienski,optimistic,official,2061,5137,,
r-zelvienski,optimistic,official,2066,4587,,
r-zelvienski,optimistic,official,2071,4087,,
r-zelvienski,optimistic,official,2075,3775,,
r-zhabinkauski,base,official,2026,24277,,
r-zhabinkauski,base,official,2031,23219,,
r-zhabinkauski,base,official,2036,22154,,
r-zhabinkauski,base,official,2041,21189,,
r-zhabinkauski,base,official,2046,20182,,
r-zhabinkauski,base,official,2051,19123,,
r-zhabinkauski,base,official,2056,17992,,
r-zhabinkauski,base,official,2061,16869,,
r-zhabinkauski,base,official,2066,15790,,
r-zhabinkauski,base,official,2071,14830,,
r-zhabinkauski,base,official,2075,14134,,
r-zhabinkauski,negative,official,2026,24277,,
r-zhabinkauski,negative,official,2031,22755,,
r-zhabinkauski,negative,official,2036,21178,,
r-zhabinkauski,negative,official,2041,19742,,
r-zhabinkauski,negative,official,2046,18286,,
r-zhabinkauski,negative,official,2051,16789,,
r-zhabinkauski,negative,official,2056,15288,,
r-zhabinkauski,negative,official,2061,13813,,
r-zhabinkauski,negative,official,2066,12393,,
r-zhabinkauski,negative,official,2071,11116,,
r-zhabinkauski,negative,official,2075,10194,,
r-zhabinkauski,optimistic,official,2026,24277,,
r-zhabinkauski,optimistic,official,2031,23307,,
r-zhabinkauski,optimistic,official,2036,22406,,
r-zhabinkauski,optimistic,official,2041,21734,,
r-zhabinkauski,optimistic,official,2046,21078,,
r-zhabinkauski,optimistic,official,2051,20391,,
r-zhabinkauski,optimistic,official,2056,19621,,
r-zhabinkauski,optimistic,official,2061,18838,,
r-zhabinkauski,optimistic,official,2066,18110,,
r-zhabinkauski,optimistic,official,2071,17527,,
r-zhabinkauski,optimistic,official,2075,17148,,
r-zhlobinski,base,official,2026,96085,,
r-zhlobinski,base,official,2031,90766,,
r-zhlobinski,base,official,2036,85651,,
r-zhlobinski,base,official,2041,81335,,
r-zhlobinski,base,official,2046,77035,,
r-zhlobinski,base,official,2051,72621,,
r-zhlobinski,base,official,2056,68043,,
r-zhlobinski,base,official,2061,63705,,
r-zhlobinski,base,official,2066,59692,,
r-zhlobinski,base,official,2071,56202,,
r-zhlobinski,base,official,2075,53704,,
r-zhlobinski,negative,official,2026,96085,,
r-zhlobinski,negative,official,2031,88794,,
r-zhlobinski,negative,official,2036,81553,,
r-zhlobinski,negative,official,2041,75322,,
r-zhlobinski,negative,official,2046,69189,,
r-zhlobinski,negative,official,2051,63024,,
r-zhlobinski,negative,official,2056,56875,,
r-zhlobinski,negative,official,2061,50988,,
r-zhlobinski,negative,official,2066,45396,,
r-zhlobinski,negative,official,2071,40398,,
r-zhlobinski,negative,official,2075,36780,,
r-zhlobinski,optimistic,official,2026,96085,,
r-zhlobinski,optimistic,official,2031,91208,,
r-zhlobinski,optimistic,official,2036,86832,,
r-zhlobinski,optimistic,official,2041,83756,,
r-zhlobinski,optimistic,official,2046,80937,,
r-zhlobinski,optimistic,official,2051,78106,,
r-zhlobinski,optimistic,official,2056,75111,,
r-zhlobinski,optimistic,official,2061,72372,,
r-zhlobinski,optimistic,official,2066,70113,,
r-zhlobinski,optimistic,official,2071,68575,,
r-zhlobinski,optimistic,official,2075,67745,,
r-zhytkavicki,base,official,2026,31474,,
r-zhytkavicki,base,official,2031,28668,,
r-zhytkavicki,base,official,2036,26096,,
r-zhytkavicki,base,official,2041,23864,,
r-zhytkavicki,base,official,2046,21787,,
r-zhytkavicki,base,official,2051,19823,,
r-zhytkavicki,base,official,2056,17959,,
r-zhytkavicki,base,official,2061,16227,,
r-zhytkavicki,base,official,2066,14678,,
r-zhytkavicki,base,official,2071,13322,,
r-zhytkavicki,base,official,2075,12375,,
r-zhytkavicki,negative,official,2026,31474,,
r-zhytkavicki,negative,official,2031,28051,,
r-zhytkavicki,negative,official,2036,24857,,
r-zhytkavicki,negative,official,2041,22084,,
r-zhytkavicki,negative,official,2046,19566,,
r-zhytkavicki,negative,official,2051,17203,,
r-zhytkavicki,negative,official,2056,15048,,
r-zhytkavicki,negative,official,2061,13045,,
r-zhytkavicki,negative,official,2066,11256,,
r-zhytkavicki,negative,official,2071,9678,,
r-zhytkavicki,negative,official,2075,8583,,
r-zhytkavicki,optimistic,official,2026,31474,,
r-zhytkavicki,optimistic,official,2031,28812,,
r-zhytkavicki,optimistic,official,2036,26463,,
r-zhytkavicki,optimistic,official,2041,24584,,
r-zhytkavicki,optimistic,official,2046,22895,,
r-zhytkavicki,optimistic,official,2051,21314,,
r-zhytkavicki,optimistic,official,2056,19797,,
r-zhytkavicki,optimistic,official,2061,18372,,
r-zhytkavicki,optimistic,official,2066,17125,,
r-zhytkavicki,optimistic,official,2071,16089,,
r-zhytkavicki,optimistic,official,2075,15411,,
BY,base,adjusted,2026,8786125,8786125,8786125
BY,base,adjusted,2031,8469207,8339487,8594142
BY,base,adjusted,2036,8151631,7918332,8382246
BY,base,adjusted,2041,7844991,7522537,8176676
BY,base,adjusted,2046,7543968,7139165,7965453
BY,base,adjusted,2051,7239479,6763906,7742285
BY,base,adjusted,2056,6920110,6373880,7515081
BY,base,adjusted,2061,6590255,5957977,7298001
BY,base,adjusted,2066,6267421,5542820,7067393
BY,base,adjusted,2071,5961365,5140304,6897151
BY,base,adjusted,2075,5746797,4845806,6781092
BY,negative,adjusted,2026,8786125,,
BY,negative,adjusted,2031,8233221,,
BY,negative,adjusted,2036,7664132,,
BY,negative,adjusted,2041,7171765,,
BY,negative,adjusted,2046,6688466,,
BY,negative,adjusted,2051,6203669,,
BY,negative,adjusted,2056,5758270,,
BY,negative,adjusted,2061,5309020,,
BY,negative,adjusted,2066,4866113,,
BY,negative,adjusted,2071,4449253,,
BY,negative,adjusted,2075,4152239,,
BY,optimistic,adjusted,2026,8786125,,
BY,optimistic,adjusted,2031,8479543,,
BY,optimistic,adjusted,2036,8195542,,
BY,optimistic,adjusted,2041,7995915,,
BY,optimistic,adjusted,2046,7823817,,
BY,optimistic,adjusted,2051,7655716,,
BY,optimistic,adjusted,2056,7478431,,
BY,optimistic,adjusted,2061,7287390,,
BY,optimistic,adjusted,2066,7103763,,
BY,optimistic,adjusted,2071,6947563,,
BY,optimistic,adjusted,2075,6858135,,
BY-BR,base,adjusted,2026,1272045,1272045,1272045
BY-BR,base,adjusted,2031,1220098,1200782,1238694
BY-BR,base,adjusted,2036,1169225,1133930,1205234
BY-BR,base,adjusted,2041,1121729,1071690,1173305
BY-BR,base,adjusted,2046,1076670,1013105,1142873
BY-BR,base,adjusted,2051,1030297,953482,1111024
BY-BR,base,adjusted,2056,981484,890760,1078017
BY-BR,base,adjusted,2061,932507,826260,1051400
BY-BR,base,adjusted,2066,886346,761996,1025259
BY-BR,base,adjusted,2071,844577,703424,1007735
BY-BR,base,adjusted,2075,815535,661484,999515
BY-BR,negative,adjusted,2026,1272045,,
BY-BR,negative,adjusted,2031,1195599,,
BY-BR,negative,adjusted,2036,1117215,,
BY-BR,negative,adjusted,2041,1044309,,
BY-BR,negative,adjusted,2046,973474,,
BY-BR,negative,adjusted,2051,901539,,
BY-BR,negative,adjusted,2056,830383,,
BY-BR,negative,adjusted,2061,759239,,
BY-BR,negative,adjusted,2066,690650,,
BY-BR,negative,adjusted,2071,627063,,
BY-BR,negative,adjusted,2075,581332,,
BY-BR,optimistic,adjusted,2026,1272045,,
BY-BR,optimistic,adjusted,2031,1224744,,
BY-BR,optimistic,adjusted,2036,1182666,,
BY-BR,optimistic,adjusted,2041,1151026,,
BY-BR,optimistic,adjusted,2046,1125432,,
BY-BR,optimistic,adjusted,2051,1100571,,
BY-BR,optimistic,adjusted,2056,1073409,,
BY-BR,optimistic,adjusted,2061,1046071,,
BY-BR,optimistic,adjusted,2066,1023222,,
BY-BR,optimistic,adjusted,2071,1007364,,
BY-BR,optimistic,adjusted,2075,1000679,,
BY-HM,base,adjusted,2026,1827719,1827719,1827719
BY-HM,base,adjusted,2031,1849682,1824788,1872491
BY-HM,base,adjusted,2036,1864028,1817981,1907799
BY-HM,base,adjusted,2041,1873493,1810029,1936707
BY-HM,base,adjusted,2046,1874748,1794840,1956551
BY-HM,base,adjusted,2051,1869732,1775959,1966517
BY-HM,base,adjusted,2056,1851866,1744293,1963785
BY-HM,base,adjusted,2061,1818267,1700122,1945130
BY-HM,base,adjusted,2066,1776888,1646419,1921032
BY-HM,base,adjusted,2071,1730697,1589184,1889131
BY-HM,base,adjusted,2075,1697608,1546624,1868073
BY-HM,negative,adjusted,2026,1827719,,
BY-HM,negative,adjusted,2031,1755609,,
BY-HM,negative,adjusted,2036,1673393,,
BY-HM,negative,adjusted,2041,1632396,,
BY-HM,negative,adjusted,2046,1585056,,
BY-HM,negative,adjusted,2051,1530204,,
BY-HM,negative,adjusted,2056,1494687,,
BY-HM,negative,adjusted,2061,1446760,,
BY-HM,negative,adjusted,2066,1389359,,
BY-HM,negative,adjusted,2071,1330218,,
BY-HM,negative,adjusted,2075,1287593,,
BY-HM,optimistic,adjusted,2026,1827719,,
BY-HM,optimistic,adjusted,2031,1832067,,
BY-HM,optimistic,adjusted,2036,1832634,,
BY-HM,optimistic,adjusted,2041,1864512,,
BY-HM,optimistic,adjusted,2046,1894413,,
BY-HM,optimistic,adjusted,2051,1917861,,
BY-HM,optimistic,adjusted,2056,1934165,,
BY-HM,optimistic,adjusted,2061,1933450,,
BY-HM,optimistic,adjusted,2066,1920551,,
BY-HM,optimistic,adjusted,2071,1903853,,
BY-HM,optimistic,adjusted,2075,1893769,,
BY-HO,base,adjusted,2026,1293300,1293300,1293300
BY-HO,base,adjusted,2031,1228155,1209206,1246511
BY-HO,base,adjusted,2036,1163127,1128212,1197770
BY-HO,base,adjusted,2041,1100235,1052033,1149806
BY-HO,base,adjusted,2046,1038665,979226,1100663
BY-HO,base,adjusted,2051,976590,906561,1050807
BY-HO,base,adjusted,2056,913603,832367,1002133
BY-HO,base,adjusted,2061,851279,757237,953394
BY-HO,base,adjusted,2066,791298,683084,913264
BY-HO,base,adjusted,2071,735466,614329,874526
BY-HO,base,adjusted,2075,695372,564138,849291
BY-HO,negative,adjusted,2026,1293300,,
BY-HO,negative,adjusted,2031,1202936,,
BY-HO,negative,adjusted,2036,1110248,,
BY-HO,negative,adjusted,2041,1022584,,
BY-HO,negative,adjusted,2046,936581,,
BY-HO,negative,adjusted,2051,850820,,
BY-HO,negative,adjusted,2056,767911,,
BY-HO,negative,adjusted,2061,686495,,
BY-HO,negative,adjusted,2066,607962,,
BY-HO,negative,adjusted,2071,534961,,
BY-HO,negative,adjusted,2075,482349,,
BY-HO,optimistic,adjusted,2026,1293300,,
BY-HO,optimistic,adjusted,2031,1234075,,
BY-HO,optimistic,adjusted,2036,1178605,,
BY-HO,optimistic,adjusted,2041,1131611,,
BY-HO,optimistic,adjusted,2046,1088661,,
BY-HO,optimistic,adjusted,2051,1046470,,
BY-HO,optimistic,adjusted,2056,1003099,,
BY-HO,optimistic,adjusted,2061,959823,,
BY-HO,optimistic,adjusted,2066,919514,,
BY-HO,optimistic,adjusted,2071,884703,,
BY-HO,optimistic,adjusted,2075,862153,,
BY-HR,base,adjusted,2026,959093,959093,959093
BY-HR,base,adjusted,2031,912322,897759,926419
BY-HR,base,adjusted,2036,869058,842312,895706
BY-HR,base,adjusted,2041,828397,791482,866574
BY-HR,base,adjusted,2046,788706,742545,836776
BY-HR,base,adjusted,2051,748225,694312,805576
BY-HR,base,adjusted,2056,707200,644230,776204
BY-HR,base,adjusted,2061,667647,593732,746997
BY-HR,base,adjusted,2066,630548,546069,724887
BY-HR,base,adjusted,2071,596034,500394,705128
BY-HR,base,adjusted,2075,571463,467903,693181
BY-HR,negative,adjusted,2026,959093,,
BY-HR,negative,adjusted,2031,893274,,
BY-HR,negative,adjusted,2036,828788,,
BY-HR,negative,adjusted,2041,769274,,
BY-HR,negative,adjusted,2046,711037,,
BY-HR,negative,adjusted,2051,652732,,
BY-HR,negative,adjusted,2056,596892,,
BY-HR,negative,adjusted,2061,542759,,
BY-HR,negative,adjusted,2066,490997,,
BY-HR,negative,adjusted,2071,442595,,
BY-HR,negative,adjusted,2075,407714,,
BY-HR,optimistic,adjusted,2026,959093,,
BY-HR,optimistic,adjusted,2031,915966,,
BY-HR,optimistic,adjusted,2036,879258,,
BY-HR,optimistic,adjusted,2041,850359,,
BY-HR,optimistic,adjusted,2046,824612,,
BY-HR,optimistic,adjusted,2051,798961,,
BY-HR,optimistic,adjusted,2056,772603,,
BY-HR,optimistic,adjusted,2061,747566,,
BY-HR,optimistic,adjusted,2066,725851,,
BY-HR,optimistic,adjusted,2071,708082,,
BY-HR,optimistic,adjusted,2075,697583,,
BY-MA,base,adjusted,2026,944970,944970,944970
BY-MA,base,adjusted,2031,892719,878527,906181
BY-MA,base,adjusted,2036,840465,815151,865376
BY-MA,base,adjusted,2041,790264,755997,825544
BY-MA,base,adjusted,2046,742561,700258,786863
BY-MA,base,adjusted,2051,695969,646628,748480
BY-MA,base,adjusted,2056,649251,591769,710889
BY-MA,base,adjusted,2061,602772,537070,674340
BY-MA,base,adjusted,2066,558452,483894,645023
BY-MA,base,adjusted,2071,517516,433099,613917
BY-MA,base,adjusted,2075,488836,397620,595824
BY-MA,negative,adjusted,2026,944970,,
BY-MA,negative,adjusted,2031,872009,,
BY-MA,negative,adjusted,2036,797456,,
BY-MA,negative,adjusted,2041,728540,,
BY-MA,negative,adjusted,2046,662593,,
BY-MA,negative,adjusted,2051,598357,,
BY-MA,negative,adjusted,2056,537722,,
BY-MA,negative,adjusted,2061,478183,,
BY-MA,negative,adjusted,2066,421217,,
BY-MA,negative,adjusted,2071,368721,,
