territory_id,oblast,year,age_group,sex,locality,pop
BY-MI,BY-MI,2019,80 и старше,m,urban,5431
BY-MI,BY-MI,2019,Возраст не определен,m,urban,0
c-zhodzina,BY-MI,2019,0-4,f,urban,1975
c-zhodzina,BY-MI,2019,0-4,m,urban,1997
c-zhodzina,BY-MI,2019,5-9,f,urban,2091
c-zhodzina,BY-MI,2019,5-9,m,urban,2159
c-zhodzina,BY-MI,2019,10-14,f,urban,1685
c-zhodzina,BY-MI,2019,10-14,m,urban,1832
c-zhodzina,BY-MI,2019,15-19,f,urban,1287
c-zhodzina,BY-MI,2019,15-19,m,urban,1526
c-zhodzina,BY-MI,2019,20-24,f,urban,1540
c-zhodzina,BY-MI,2019,20-24,m,urban,1829
c-zhodzina,BY-MI,2019,25-29,f,urban,2446
c-zhodzina,BY-MI,2019,25-29,m,urban,2528
c-zhodzina,BY-MI,2019,30-34,f,urban,3321
c-zhodzina,BY-MI,2019,30-34,m,urban,3310
c-zhodzina,BY-MI,2019,35-39,f,urban,2720
c-zhodzina,BY-MI,2019,35-39,m,urban,2556
c-zhodzina,BY-MI,2019,40-44,f,urban,2041
c-zhodzina,BY-MI,2019,40-44,m,urban,1981
c-zhodzina,BY-MI,2019,45-49,f,urban,2107
c-zhodzina,BY-MI,2019,45-49,m,urban,1707
c-zhodzina,BY-MI,2019,50-54,f,urban,2622
c-zhodzina,BY-MI,2019,50-54,m,urban,1918
c-zhodzina,BY-MI,2019,55-59,f,urban,3293
c-zhodzina,BY-MI,2019,55-59,m,urban,2656
c-zhodzina,BY-MI,2019,60-64,f,urban,2760
c-zhodzina,BY-MI,2019,60-64,m,urban,1917
c-zhodzina,BY-MI,2019,65-69,f,urban,1777
c-zhodzina,BY-MI,2019,65-69,m,urban,1055
c-zhodzina,BY-MI,2019,70-74,f,urban,1005
c-zhodzina,BY-MI,2019,70-74,m,urban,533
c-zhodzina,BY-MI,2019,75-79,f,urban,765
c-zhodzina,BY-MI,2019,75-79,m,urban,335
c-zhodzina,BY-MI,2019,80 и старше,f,urban,1147
c-zhodzina,BY-MI,2019,Возраст не определен,f,urban,0
c-zhodzina,BY-MI,2019,80 и старше,m,urban,420
c-zhodzina,BY-MI,2019,Возраст не определен,m,urban,0
r-barysauski,BY-MI,2019,0-4,f,rural,802
r-barysauski,BY-MI,2019,0-4,f,urban,3889
r-barysauski,BY-MI,2019,0-4,m,rural,905
r-barysauski,BY-MI,2019,0-4,m,urban,3953
r-barysauski,BY-MI,2019,5-9,f,rural,804
r-barysauski,BY-MI,2019,5-9,f,urban,4148
r-barysauski,BY-MI,2019,5-9,m,rural,882
r-barysauski,BY-MI,2019,5-9,m,urban,4288
r-barysauski,BY-MI,2019,10-14,f,rural,851
r-barysauski,BY-MI,2019,10-14,f,urban,3721
r-barysauski,BY-MI,2019,10-14,m,rural,917
r-barysauski,BY-MI,2019,10-14,m,urban,3837
r-barysauski,BY-MI,2019,15-19,f,rural,582
r-barysauski,BY-MI,2019,15-19,f,urban,3362
r-barysauski,BY-MI,2019,15-19,m,rural,665
r-barysauski,BY-MI,2019,15-19,m,urban,4014
r-barysauski,BY-MI,2019,20-24,f,rural,570
r-barysauski,BY-MI,2019,20-24,f,urban,3353
r-barysauski,BY-MI,2019,20-24,m,rural,619
r-barysauski,BY-MI,2019,20-24,m,urban,4581
r-barysauski,BY-MI,2019,25-29,f,rural,833
r-barysauski,BY-MI,2019,25-29,f,urban,4865
r-barysauski,BY-MI,2019,25-29,m,rural,971
r-barysauski,BY-MI,2019,25-29,m,urban,4880
r-barysauski,BY-MI,2019,30-34,f,rural,1081
r-barysauski,BY-MI,2019,30-34,f,urban,5765
r-barysauski,BY-MI,2019,30-34,m,rural,1347
r-barysauski,BY-MI,2019,30-34,m,urban,6092
r-barysauski,BY-MI,2019,35-39,f,rural,1023
r-barysauski,BY-MI,2019,35-39,f,urban,5467
r-barysauski,BY-MI,2019,35-39,m,rural,1231
r-barysauski,BY-MI,2019,35-39,m,urban,5547
r-barysauski,BY-MI,2019,40-44,f,rural,997
r-barysauski,BY-MI,2019,40-44,f,urban,5101
r-barysauski,BY-MI,2019,40-44,m,rural,1140
r-barysauski,BY-MI,2019,40-44,m,urban,4737
r-barysauski,BY-MI,2019,45-49,f,rural,1136
r-barysauski,BY-MI,2019,45-49,f,urban,5044
r-barysauski,BY-MI,2019,45-49,m,rural,1268
r-barysauski,BY-MI,2019,45-49,m,urban,4290
r-barysauski,BY-MI,2019,50-54,f,rural,1360
r-barysauski,BY-MI,2019,50-54,f,urban,5469
r-barysauski,BY-MI,2019,50-54,m,rural,1407
r-barysauski,BY-MI,2019,50-54,m,urban,4268
r-barysauski,BY-MI,2019,55-59,f,rural,1679
r-barysauski,BY-MI,2019,55-59,f,urban,6640
r-barysauski,BY-MI,2019,55-59,m,rural,1698
r-barysauski,BY-MI,2019,55-59,m,urban,5331
r-barysauski,BY-MI,2019,60-64,f,rural,1655
r-barysauski,BY-MI,2019,60-64,f,urban,5600
r-barysauski,BY-MI,2019,60-64,m,rural,1520
r-barysauski,BY-MI,2019,60-64,m,urban,3924
r-barysauski,BY-MI,2019,65-69,f,rural,1261
r-barysauski,BY-MI,2019,65-69,f,urban,4437
r-barysauski,BY-MI,2019,65-69,m,rural,949
r-barysauski,BY-MI,2019,65-69,m,urban,2703
r-barysauski,BY-MI,2019,70-74,f,rural,792
r-barysauski,BY-MI,2019,70-74,f,urban,3085
r-barysauski,BY-MI,2019,70-74,m,rural,532
r-barysauski,BY-MI,2019,70-74,m,urban,1620
r-barysauski,BY-MI,2019,75-79,f,rural,809
r-barysauski,BY-MI,2019,75-79,f,urban,2115
r-barysauski,BY-MI,2019,75-79,m,rural,275
r-barysauski,BY-MI,2019,75-79,m,urban,883
r-barysauski,BY-MI,2019,80 и старше,f,rural,1876
r-barysauski,BY-MI,2019,80 и старше,f,urban,3110
r-barysauski,BY-MI,2019,80 и старше,m,rural,464
r-barysauski,BY-MI,2019,80 и старше,m,urban,942
r-biarezinski,BY-MI,2019,0-4,f,rural,266
r-biarezinski,BY-MI,2019,0-4,f,urban,311
r-biarezinski,BY-MI,2019,0-4,m,rural,290
r-biarezinski,BY-MI,2019,0-4,m,urban,287
r-biarezinski,BY-MI,2019,5-9,f,rural,240
r-biarezinski,BY-MI,2019,5-9,f,urban,356
r-biarezinski,BY-MI,2019,5-9,m,rural,307
r-biarezinski,BY-MI,2019,5-9,m,urban,353
r-biarezinski,BY-MI,2019,10-14,f,rural,261
r-biarezinski,BY-MI,2019,10-14,f,urban,306
r-biarezinski,BY-MI,2019,10-14,m,rural,247
r-biarezinski,BY-MI,2019,10-14,m,urban,315
r-biarezinski,BY-MI,2019,15-19,f,rural,222
r-biarezinski,BY-MI,2019,15-19,f,urban,226
r-biarezinski,BY-MI,2019,15-19,m,rural,184
r-biarezinski,BY-MI,2019,15-19,m,urban,212
r-biarezinski,BY-MI,2019,20-24,f,rural,255
r-biarezinski,BY-MI,2019,20-24,f,urban,225
r-biarezinski,BY-MI,2019,20-24,m,rural,275
r-biarezinski,BY-MI,2019,20-24,m,urban,227
r-biarezinski,BY-MI,2019,25-29,f,rural,268
r-biarezinski,BY-MI,2019,25-29,f,urban,337
r-biarezinski,BY-MI,2019,25-29,m,rural,391
r-biarezinski,BY-MI,2019,25-29,m,urban,313
r-biarezinski,BY-MI,2019,30-34,f,rural,320
r-biarezinski,BY-MI,2019,30-34,f,urban,370
r-biarezinski,BY-MI,2019,30-34,m,rural,463
r-biarezinski,BY-MI,2019,30-34,m,urban,415
r-biarezinski,BY-MI,2019,35-39,f,rural,305
r-biarezinski,BY-MI,2019,35-39,f,urban,451
r-biarezinski,BY-MI,2019,35-39,m,rural,371
r-biarezinski,BY-MI,2019,35-39,m,urban,393
r-biarezinski,BY-MI,2019,40-44,f,rural,306
r-biarezinski,BY-MI,2019,40-44,f,urban,429
r-biarezinski,BY-MI,2019,40-44,m,rural,363
r-biarezinski,BY-MI,2019,40-44,m,urban,410
r-biarezinski,BY-MI,2019,45-49,f,rural,397
r-biarezinski,BY-MI,2019,45-49,f,urban,432
r-biarezinski,BY-MI,2019,45-49,m,rural,490
r-biarezinski,BY-MI,2019,45-49,m,urban,360
r-biarezinski,BY-MI,2019,50-54,f,rural,465
r-biarezinski,BY-MI,2019,50-54,f,urban,504
r-biarezinski,BY-MI,2019,50-54,m,rural,536
r-biarezinski,BY-MI,2019,50-54,m,urban,386
r-biarezinski,BY-MI,2019,55-59,f,rural,501
r-biarezinski,BY-MI,2019,55-59,f,urban,582
r-biarezinski,BY-MI,2019,55-59,m,rural,631
r-biarezinski,BY-MI,2019,55-59,m,urban,455
r-biarezinski,BY-MI,2019,60-64,f,rural,458
r-biarezinski,BY-MI,2019,60-64,f,urban,577
r-biarezinski,BY-MI,2019,60-64,m,rural,517
r-biarezinski,BY-MI,2019,60-64,m,urban,407
r-biarezinski,BY-MI,2019,65-69,f,rural,326
r-biarezinski,BY-MI,2019,65-69,f,urban,424
r-biarezinski,BY-MI,2019,65-69,m,rural,272
r-biarezinski,BY-MI,2019,65-69,m,urban,273
r-biarezinski,BY-MI,2019,70-74,f,rural,257
r-biarezinski,BY-MI,2019,70-74,f,urban,287
r-biarezinski,BY-MI,2019,70-74,m,rural,182
r-biarezinski,BY-MI,2019,70-74,m,urban,150
r-biarezinski,BY-MI,2019,75-79,f,rural,290
r-biarezinski,BY-MI,2019,75-79,f,urban,162
r-biarezinski,BY-MI,2019,75-79,m,rural,104
r-biarezinski,BY-MI,2019,75-79,m,urban,71
r-biarezinski,BY-MI,2019,80 и старше,f,rural,799
r-biarezinski,BY-MI,2019,80 и старше,f,urban,290
r-biarezinski,BY-MI,2019,80 и старше,m,rural,189
r-biarezinski,BY-MI,2019,80 и старше,m,urban,96
r-chervienski,BY-MI,2019,0-4,f,rural,392
r-chervienski,BY-MI,2019,0-4,f,urban,469
r-chervienski,BY-MI,2019,0-4,m,rural,379
r-chervienski,BY-MI,2019,0-4,m,urban,440
r-chervienski,BY-MI,2019,5-9,f,rural,336
r-chervienski,BY-MI,2019,5-9,f,urban,443
r-chervienski,BY-MI,2019,5-9,m,rural,416
r-chervienski,BY-MI,2019,5-9,m,urban,517
r-chervienski,BY-MI,2019,10-14,f,rural,355
r-chervienski,BY-MI,2019,10-14,f,urban,480
r-chervienski,BY-MI,2019,10-14,m,rural,391
r-chervienski,BY-MI,2019,10-14,m,urban,471
r-chervienski,BY-MI,2019,15-19,f,rural,264
r-chervienski,BY-MI,2019,15-19,f,urban,599
r-chervienski,BY-MI,2019,15-19,m,rural,265
r-chervienski,BY-MI,2019,15-19,m,urban,643
r-chervienski,BY-MI,2019,20-24,f,rural,375
r-chervienski,BY-MI,2019,20-24,f,urban,433
r-chervienski,BY-MI,2019,20-24,m,rural,328
r-chervienski,BY-MI,2019,20-24,m,urban,437
r-chervienski,BY-MI,2019,25-29,f,rural,471
r-chervienski,BY-MI,2019,25-29,f,urban,590
r-chervienski,BY-MI,2019,25-29,m,rural,574
r-chervienski,BY-MI,2019,25-29,m,urban,541
r-chervienski,BY-MI,2019,30-34,f,rural,497
r-chervienski,BY-MI,2019,30-34,f,urban,666
r-chervienski,BY-MI,2019,30-34,m,rural,683
r-chervienski,BY-MI,2019,30-34,m,urban,655
r-chervienski,BY-MI,2019,35-39,f,rural,522
r-chervienski,BY-MI,2019,35-39,f,urban,577
r-chervienski,BY-MI,2019,35-39,m,rural,622
r-chervienski,BY-MI,2019,35-39,m,urban,576
r-chervienski,BY-MI,2019,40-44,f,rural,474
r-chervienski,BY-MI,2019,40-44,f,urban,572
r-chervienski,BY-MI,2019,40-44,m,rural,548
r-chervienski,BY-MI,2019,40-44,m,urban,545
r-chervienski,BY-MI,2019,45-49,f,rural,577
r-chervienski,BY-MI,2019,45-49,f,urban,554
r-chervienski,BY-MI,2019,45-49,m,rural,640
r-chervienski,BY-MI,2019,45-49,m,urban,511
r-chervienski,BY-MI,2019,50-54,f,rural,651
r-chervienski,BY-MI,2019,50-54,f,urban,556
r-chervienski,BY-MI,2019,50-54,m,rural,725
r-chervienski,BY-MI,2019,50-54,m,urban,490
r-chervienski,BY-MI,2019,55-59,f,rural,815
r-chervienski,BY-MI,2019,55-59,f,urban,663
r-chervienski,BY-MI,2019,55-59,m,rural,846
r-chervienski,BY-MI,2019,55-59,m,urban,577
r-chervienski,BY-MI,2019,60-64,f,rural,778
r-chervienski,BY-MI,2019,60-64,f,urban,693
r-chervienski,BY-MI,2019,60-64,m,rural,759
r-chervienski,BY-MI,2019,60-64,m,urban,459
r-chervienski,BY-MI,2019,65-69,f,rural,498
r-chervienski,BY-MI,2019,65-69,f,urban,536
r-chervienski,BY-MI,2019,65-69,m,rural,447
r-chervienski,BY-MI,2019,65-69,m,urban,332
r-chervienski,BY-MI,2019,70-74,f,rural,414
r-chervienski,BY-MI,2019,70-74,f,urban,328
r-chervienski,BY-MI,2019,70-74,m,rural,244
r-chervienski,BY-MI,2019,70-74,m,urban,185
r-chervienski,BY-MI,2019,75-79,f,rural,393
r-chervienski,BY-MI,2019,75-79,f,urban,259
r-chervienski,BY-MI,2019,75-79,m,rural,155
r-chervienski,BY-MI,2019,75-79,m,urban,108
r-chervienski,BY-MI,2019,80 и старше,f,rural,891
r-chervienski,BY-MI,2019,80 и старше,f,urban,422
r-chervienski,BY-MI,2019,80 и старше,m,rural,237
r-chervienski,BY-MI,2019,80 и старше,m,urban,116
r-dziarzhynski,BY-MI,2019,0-4,f,rural,630
r-dziarzhynski,BY-MI,2019,0-4,f,urban,1416
r-dziarzhynski,BY-MI,2019,0-4,m,rural,653
r-dziarzhynski,BY-MI,2019,0-4,m,urban,1660
r-dziarzhynski,BY-MI,2019,5-9,f,rural,690
r-dziarzhynski,BY-MI,2019,5-9,f,urban,1619
r-dziarzhynski,BY-MI,2019,5-9,m,rural,707
r-dziarzhynski,BY-MI,2019,5-9,m,urban,1698
r-dziarzhynski,BY-MI,2019,10-14,f,rural,554
r-dziarzhynski,BY-MI,2019,10-14,f,urban,1312
r-dziarzhynski,BY-MI,2019,10-14,m,rural,614
r-dziarzhynski,BY-MI,2019,10-14,m,urban,1345
r-dziarzhynski,BY-MI,2019,15-19,f,rural,523
r-dziarzhynski,BY-MI,2019,15-19,f,urban,1067
r-dziarzhynski,BY-MI,2019,15-19,m,rural,481
r-dziarzhynski,BY-MI,2019,15-19,m,urban,1079
r-dziarzhynski,BY-MI,2019,20-24,f,rural,487
r-dziarzhynski,BY-MI,2019,20-24,f,urban,1215
r-dziarzhynski,BY-MI,2019,20-24,m,rural,505
r-dziarzhynski,BY-MI,2019,20-24,m,urban,1151
r-dziarzhynski,BY-MI,2019,25-29,f,rural,688
r-dziarzhynski,BY-MI,2019,25-29,f,urban,1772
r-dziarzhynski,BY-MI,2019,25-29,m,rural,681
r-dziarzhynski,BY-MI,2019,25-29,m,urban,1616
r-dziarzhynski,BY-MI,2019,30-34,f,rural,880
r-dziarzhynski,BY-MI,2019,30-34,f,urban,2435
r-dziarzhynski,BY-MI,2019,30-34,m,rural,995
r-dziarzhynski,BY-MI,2019,30-34,m,urban,2304
r-dziarzhynski,BY-MI,2019,35-39,f,rural,783
r-dziarzhynski,BY-MI,2019,35-39,f,urban,2227
r-dziarzhynski,BY-MI,2019,35-39,m,rural,868
r-dziarzhynski,BY-MI,2019,35-39,m,urban,2271
r-dziarzhynski,BY-MI,2019,40-44,f,rural,687
r-dziarzhynski,BY-MI,2019,40-44,f,urban,1628
r-dziarzhynski,BY-MI,2019,40-44,m,rural,810
r-dziarzhynski,BY-MI,2019,40-44,m,urban,1693
r-dziarzhynski,BY-MI,2019,45-49,f,rural,754
r-dziarzhynski,BY-MI,2019,45-49,f,urban,1504
r-dziarzhynski,BY-MI,2019,45-49,m,rural,803
r-dziarzhynski,BY-MI,2019,45-49,m,urban,1292
r-dziarzhynski,BY-MI,2019,50-54,f,rural,810
r-dziarzhynski,BY-MI,2019,50-54,f,urban,1457
r-dziarzhynski,BY-MI,2019,50-54,m,rural,800
r-dziarzhynski,BY-MI,2019,50-54,m,urban,1219
r-dziarzhynski,BY-MI,2019,55-59,f,rural,1012
r-dziarzhynski,BY-MI,2019,55-59,f,urban,1726
r-dziarzhynski,BY-MI,2019,55-59,m,rural,887
r-dziarzhynski,BY-MI,2019,55-59,m,urban,1328
r-dziarzhynski,BY-MI,2019,60-64,f,rural,985
r-dziarzhynski,BY-MI,2019,60-64,f,urban,1715
r-dziarzhynski,BY-MI,2019,60-64,m,rural,876
r-dziarzhynski,BY-MI,2019,60-64,m,urban,1114
r-dziarzhynski,BY-MI,2019,65-69,f,rural,786
r-dziarzhynski,BY-MI,2019,65-69,f,urban,1431
r-dziarzhynski,BY-MI,2019,65-69,m,rural,537
r-dziarzhynski,BY-MI,2019,65-69,m,urban,739
r-dziarzhynski,BY-MI,2019,70-74,f,rural,554
r-dziarzhynski,BY-MI,2019,70-74,f,urban,901
r-dziarzhynski,BY-MI,2019,70-74,m,rural,357
r-dziarzhynski,BY-MI,2019,70-74,m,urban,451
r-dziarzhynski,BY-MI,2019,75-79,f,rural,505
r-dziarzhynski,BY-MI,2019,75-79,f,urban,561
r-dziarzhynski,BY-MI,2019,75-79,m,rural,194
r-dziarzhynski,BY-MI,2019,75-79,m,urban,186
r-dziarzhynski,BY-MI,2019,80 и старше,f,rural,886
r-dziarzhynski,BY-MI,2019,80 и старше,f,urban,910
r-dziarzhynski,BY-MI,2019,80 и старше,m,rural,249
r-dziarzhynski,BY-MI,2019,80 и старше,m,urban,227
r-kapylski,BY-MI,2019,0-4,f,rural,347
r-kapylski,BY-MI,2019,0-4,f,urban,260
r-kapylski,BY-MI,2019,0-4,m,rural,380
r-kapylski,BY-MI,2019,0-4,m,urban,310
r-kapylski,BY-MI,2019,5-9,f,rural,353
r-kapylski,BY-MI,2019,5-9,f,urban,305
r-kapylski,BY-MI,2019,5-9,m,rural,379
r-kapylski,BY-MI,2019,5-9,m,urban,305
r-kapylski,BY-MI,2019,10-14,f,rural,446
r-kapylski,BY-MI,2019,10-14,f,urban,269
r-kapylski,BY-MI,2019,10-14,m,rural,489
r-kapylski,BY-MI,2019,10-14,m,urban,304
r-kapylski,BY-MI,2019,15-19,f,rural,396
r-kapylski,BY-MI,2019,15-19,f,urban,195
r-kapylski,BY-MI,2019,15-19,m,rural,514
r-kapylski,BY-MI,2019,15-19,m,urban,218
r-kapylski,BY-MI,2019,20-24,f,rural,303
r-kapylski,BY-MI,2019,20-24,f,urban,251
r-kapylski,BY-MI,2019,20-24,m,rural,361
r-kapylski,BY-MI,2019,20-24,m,urban,242
r-kapylski,BY-MI,2019,25-29,f,rural,315
r-kapylski,BY-MI,2019,25-29,f,urban,317
r-kapylski,BY-MI,2019,25-29,m,rural,450
r-kapylski,BY-MI,2019,25-29,m,urban,323
r-kapylski,BY-MI,2019,30-34,f,rural,422
r-kapylski,BY-MI,2019,30-34,f,urban,410
r-kapylski,BY-MI,2019,30-34,m,rural,562
r-kapylski,BY-MI,2019,30-34,m,urban,435
r-kapylski,BY-MI,2019,35-39,f,rural,416
r-kapylski,BY-MI,2019,35-39,f,urban,373
r-kapylski,BY-MI,2019,35-39,m,rural,472
r-kapylski,BY-MI,2019,35-39,m,urban,363
r-kapylski,BY-MI,2019,40-44,f,rural,541
r-kapylski,BY-MI,2019,40-44,f,urban,401
r-kapylski,BY-MI,2019,40-44,m,rural,507
r-kapylski,BY-MI,2019,40-44,m,urban,315
r-kapylski,BY-MI,2019,45-49,f,rural,659
r-kapylski,BY-MI,2019,45-49,f,urban,359
r-kapylski,BY-MI,2019,45-49,m,rural,641
r-kapylski,BY-MI,2019,45-49,m,urban,317
r-kapylski,BY-MI,2019,50-54,f,rural,728
r-kapylski,BY-MI,2019,50-54,f,urban,465
r-kapylski,BY-MI,2019,50-54,m,rural,787
r-kapylski,BY-MI,2019,50-54,m,urban,377
r-kapylski,BY-MI,2019,55-59,f,rural,781
r-kapylski,BY-MI,2019,55-59,f,urban,548
r-kapylski,BY-MI,2019,55-59,m,rural,882
r-kapylski,BY-MI,2019,55-59,m,urban,439
r-kapylski,BY-MI,2019,60-64,f,rural,844
r-kapylski,BY-MI,2019,60-64,f,urban,538
r-kapylski,BY-MI,2019,60-64,m,rural,790
r-kapylski,BY-MI,2019,60-64,m,urban,389
r-kapylski,BY-MI,2019,65-69,f,rural,592
r-kapylski,BY-MI,2019,65-69,f,urban,294
r-kapylski,BY-MI,2019,65-69,m,rural,498
r-kapylski,BY-MI,2019,65-69,m,urban,206
r-kapylski,BY-MI,2019,70-74,f,rural,543
r-kapylski,BY-MI,2019,70-74,f,urban,225
r-kapylski,BY-MI,2019,70-74,m,rural,288
r-kapylski,BY-MI,2019,70-74,m,urban,116
r-kapylski,BY-MI,2019,75-79,f,rural,740
r-kapylski,BY-MI,2019,75-79,f,urban,187
r-kapylski,BY-MI,2019,75-79,m,rural,232
r-kapylski,BY-MI,2019,75-79,m,urban,64
r-kapylski,BY-MI,2019,80 и старше,f,rural,1345
r-kapylski,BY-MI,2019,80 и старше,f,urban,227
r-kapylski,BY-MI,2019,80 и старше,m,rural,371
r-kapylski,BY-MI,2019,80 и старше,m,urban,78
r-klecki,BY-MI,2019,0-4,f,rural,300
r-klecki,BY-MI,2019,0-4,f,urban,356
r-klecki,BY-MI,2019,0-4,m,rural,282
r-klecki,BY-MI,2019,0-4,m,urban,362
r-klecki,BY-MI,2019,5-9,f,rural,267
r-klecki,BY-MI,2019,5-9,f,urban,386
r-klecki,BY-MI,2019,5-9,m,rural,326
r-klecki,BY-MI,2019,5-9,m,urban,416
r-klecki,BY-MI,2019,10-14,f,rural,327
r-klecki,BY-MI,2019,10-14,f,urban,314
r-klecki,BY-MI,2019,10-14,m,rural,334
r-klecki,BY-MI,2019,10-14,m,urban,342
r-klecki,BY-MI,2019,15-19,f,rural,235
r-klecki,BY-MI,2019,15-19,f,urban,194
r-klecki,BY-MI,2019,15-19,m,rural,237
r-klecki,BY-MI,2019,15-19,m,urban,277
r-klecki,BY-MI,2019,20-24,f,rural,299
r-klecki,BY-MI,2019,20-24,f,urban,234
r-klecki,BY-MI,2019,20-24,m,rural,306
r-klecki,BY-MI,2019,20-24,m,urban,213
r-klecki,BY-MI,2019,25-29,f,rural,288
r-klecki,BY-MI,2019,25-29,f,urban,369
r-klecki,BY-MI,2019,25-29,m,rural,410
r-klecki,BY-MI,2019,25-29,m,urban,340
r-klecki,BY-MI,2019,30-34,f,rural,352
r-klecki,BY-MI,2019,30-34,f,urban,438
r-klecki,BY-MI,2019,30-34,m,rural,457
r-klecki,BY-MI,2019,30-34,m,urban,426
r-klecki,BY-MI,2019,35-39,f,rural,415
r-klecki,BY-MI,2019,35-39,f,urban,472
r-klecki,BY-MI,2019,35-39,m,rural,391
r-klecki,BY-MI,2019,35-39,m,urban,406
r-klecki,BY-MI,2019,40-44,f,rural,528
r-klecki,BY-MI,2019,40-44,f,urban,433
r-klecki,BY-MI,2019,40-44,m,rural,513
r-klecki,BY-MI,2019,40-44,m,urban,373
r-klecki,BY-MI,2019,45-49,f,rural,720
r-klecki,BY-MI,2019,45-49,f,urban,440
r-klecki,BY-MI,2019,45-49,m,rural,664
r-klecki,BY-MI,2019,45-49,m,urban,358
r-klecki,BY-MI,2019,50-54,f,rural,746
r-klecki,BY-MI,2019,50-54,f,urban,500
r-klecki,BY-MI,2019,50-54,m,rural,798
r-klecki,BY-MI,2019,50-54,m,urban,372
r-klecki,BY-MI,2019,55-59,f,rural,773
r-klecki,BY-MI,2019,55-59,f,urban,553
r-klecki,BY-MI,2019,55-59,m,rural,826
r-klecki,BY-MI,2019,55-59,m,urban,509
r-klecki,BY-MI,2019,60-64,f,rural,779
r-klecki,BY-MI,2019,60-64,f,urban,477
r-klecki,BY-MI,2019,60-64,m,rural,688
r-klecki,BY-MI,2019,60-64,m,urban,375
r-klecki,BY-MI,2019,65-69,f,rural,619
r-klecki,BY-MI,2019,65-69,f,urban,366
r-klecki,BY-MI,2019,65-69,m,rural,421
r-klecki,BY-MI,2019,65-69,m,urban,240
r-klecki,BY-MI,2019,70-74,f,rural,557
r-klecki,BY-MI,2019,70-74,f,urban,203
r-klecki,BY-MI,2019,70-74,m,rural,320
r-klecki,BY-MI,2019,70-74,m,urban,139
r-klecki,BY-MI,2019,75-79,f,rural,542
r-klecki,BY-MI,2019,75-79,f,urban,140
r-klecki,BY-MI,2019,75-79,m,rural,213
r-klecki,BY-MI,2019,75-79,m,urban,65
r-klecki,BY-MI,2019,80 и старше,f,rural,1002
r-klecki,BY-MI,2019,80 и старше,f,urban,215
r-klecki,BY-MI,2019,80 и старше,m,rural,247
r-klecki,BY-MI,2019,80 и старше,m,urban,60
r-krupski,BY-MI,2019,0-4,f,rural,247
r-krupski,BY-MI,2019,0-4,f,urban,282
r-krupski,BY-MI,2019,0-4,m,rural,219
r-krupski,BY-MI,2019,0-4,m,urban,353
r-krupski,BY-MI,2019,5-9,f,rural,226
r-krupski,BY-MI,2019,5-9,f,urban,339
r-krupski,BY-MI,2019,5-9,m,rural,256
r-krupski,BY-MI,2019,5-9,m,urban,365
r-krupski,BY-MI,2019,10-14,f,rural,268
r-krupski,BY-MI,2019,10-14,f,urban,341
r-krupski,BY-MI,2019,10-14,m,rural,321
r-krupski,BY-MI,2019,10-14,m,urban,377
r-krupski,BY-MI,2019,15-19,f,rural,218
r-krupski,BY-MI,2019,15-19,f,urban,197
r-krupski,BY-MI,2019,15-19,m,rural,215
r-krupski,BY-MI,2019,15-19,m,urban,184
r-krupski,BY-MI,2019,20-24,f,rural,251
r-krupski,BY-MI,2019,20-24,f,urban,230
r-krupski,BY-MI,2019,20-24,m,rural,281
r-krupski,BY-MI,2019,20-24,m,urban,244
r-krupski,BY-MI,2019,25-29,f,rural,265
r-krupski,BY-MI,2019,25-29,f,urban,303
r-krupski,BY-MI,2019,25-29,m,rural,337
r-krupski,BY-MI,2019,25-29,m,urban,299
r-krupski,BY-MI,2019,30-34,f,rural,275
r-krupski,BY-MI,2019,30-34,f,urban,386
r-krupski,BY-MI,2019,30-34,m,rural,434
r-krupski,BY-MI,2019,30-34,m,urban,362
r-krupski,BY-MI,2019,35-39,f,rural,302
r-krupski,BY-MI,2019,35-39,f,urban,422
r-krupski,BY-MI,2019,35-39,m,rural,347
r-krupski,BY-MI,2019,35-39,m,urban,412
r-krupski,BY-MI,2019,40-44,f,rural,366
r-krupski,BY-MI,2019,40-44,f,urban,391
r-krupski,BY-MI,2019,40-44,m,rural,392
r-krupski,BY-MI,2019,40-44,m,urban,386
r-krupski,BY-MI,2019,45-49,f,rural,429
r-krupski,BY-MI,2019,45-49,f,urban,424
r-krupski,BY-MI,2019,45-49,m,rural,489
r-krupski,BY-MI,2019,45-49,m,urban,397
r-krupski,BY-MI,2019,50-54,f,rural,517
r-krupski,BY-MI,2019,50-54,f,urban,448
r-krupski,BY-MI,2019,50-54,m,rural,585
r-krupski,BY-MI,2019,50-54,m,urban,389
r-krupski,BY-MI,2019,55-59,f,rural,553
r-krupski,BY-MI,2019,55-59,f,urban,467
r-krupski,BY-MI,2019,55-59,m,rural,638
r-krupski,BY-MI,2019,55-59,m,urban,392
r-krupski,BY-MI,2019,60-64,f,rural,586
r-krupski,BY-MI,2019,60-64,f,urban,486
r-krupski,BY-MI,2019,60-64,m,rural,582
r-krupski,BY-MI,2019,60-64,m,urban,369
r-krupski,BY-MI,2019,65-69,f,rural,417
r-krupski,BY-MI,2019,65-69,f,urban,349
r-krupski,BY-MI,2019,65-69,m,rural,302
r-krupski,BY-MI,2019,65-69,m,urban,219
r-krupski,BY-MI,2019,70-74,f,rural,331
r-krupski,BY-MI,2019,70-74,f,urban,222
